,Group_NR,Question,Sentence,Answer,Label,Similarity_score
6629,640,who did richard nixon refer to as the  silent majority,american join large demonstration vietnam war time join counterculture participate public discourse,usage referred american join large demonstration vietnam war time join counterculture participate public discourse,1,0.9511234
6630,640,who did richard nixon refer to as the  silent majority,american join large demonstration vietnam war time join counterculture participate public discourse,nixon along many others saw group middle american overshadowed medium vocal minority,0,0.48538142
6631,640,who did richard nixon refer to as the  silent majority,american join large demonstration vietnam war time join counterculture participate public discourse,phrase used 19th century euphemism referring people died others used nixon refer group voter various nation world,0,0.43817046
6632,641,what the atmosphere on mercury,mercury tenuous highly variable atmosphere surface-bound exosphere containing hydrogen helium oxygen sodium calcium potassium water vapor combined pressure level 10-14 bar 1 npa,mercury tenuous highly variable atmosphere surface-bound exosphere containing hydrogen helium oxygen sodium calcium potassium water vapor combined pressure level 10-14 bar 1 npa,1,1.0
6633,641,what the atmosphere on mercury,mercury tenuous highly variable atmosphere surface-bound exosphere containing hydrogen helium oxygen sodium calcium potassium water vapor combined pressure level 10-14 bar 1 npa,exospheric specie originate either solar wind planetary crust,0,0.42587933
6634,641,what the atmosphere on mercury,mercury tenuous highly variable atmosphere surface-bound exosphere containing hydrogen helium oxygen sodium calcium potassium water vapor combined pressure level 10-14 bar 1 npa,solar light push atmospheric gas away sun creating comet-like tail behind planet,0,0.52973485
6635,641,what the atmosphere on mercury,mercury tenuous highly variable atmosphere surface-bound exosphere containing hydrogen helium oxygen sodium calcium potassium water vapor combined pressure level 10-14 bar 1 npa,existence atmosphere contentious 1974 although time consensus formed mercury like moon lacked substantial atmosphere,0,0.57699037
6636,641,what the atmosphere on mercury,mercury tenuous highly variable atmosphere surface-bound exosphere containing hydrogen helium oxygen sodium calcium potassium water vapor combined pressure level 10-14 bar 1 npa,conclusion confirmed 1974 mariner 10 spacecraft discovered tenuous exosphere,0,0.44192782
6637,641,what the atmosphere on mercury,mercury tenuous highly variable atmosphere surface-bound exosphere containing hydrogen helium oxygen sodium calcium potassium water vapor combined pressure level 10-14 bar 1 npa,later 2008 improved measurement obtained messenger spacecraft discovered magnesium hermian exosphere,0,0.4872041
6638,642,What are the lateral and median apertures of the brain?,opening lateral extremity lateral recess fourth ventricle human brain also single median aperture,lateral aperture paired structure human anatomy,0,0.51123214
6639,642,What are the lateral and median apertures of the brain?,opening lateral extremity lateral recess fourth ventricle human brain also single median aperture,opening lateral extremity lateral recess fourth ventricle human brain also single median aperture,1,1.0
6640,642,What are the lateral and median apertures of the brain?,opening lateral extremity lateral recess fourth ventricle human brain also single median aperture,two lateral aperture provide conduit cerebrospinal fluid flow brain 's ventricular system subarachnoid space specifically cerebellopontine angle,0,0.6078264
6641,642,What are the lateral and median apertures of the brain?,opening lateral extremity lateral recess fourth ventricle human brain also single median aperture,structure also called lateral aperture fourth ventricle foramen luschka anatomist hubert von luschka,0,0.65718573
6642,643,what year did the last monkeys go into space,1996,sam rhesus monkey flew altitude 88 km 1959,0,0.18614289
6643,643,what year did the last monkeys go into space,1996,nasa,0,0.70916456
6644,643,what year did the last monkeys go into space,1996,human went space several animal launched space including numerous monkey scientist could investigate biological effect space travel,0,-0.22478898
6645,643,what year did the last monkeys go into space,1996,united state launched flight containing primate cargo primarily 1948-1961 one flight 1969 one 1985,0,0.00068662345
6646,643,what year did the last monkeys go into space,1996,france launched two monkey-carrying flight 1967,0,0.37490165
6647,643,what year did the last monkeys go into space,1996,soviet union russia launched monkey 1983 1996,1,0.18858817
6648,643,what year did the last monkeys go into space,1996,monkey anesthetized lift-off,0,0.4275335
6649,643,what year did the last monkeys go into space,1996,overall thirty-two monkey flew space program none flew,0,-0.013302257
6650,643,what year did the last monkeys go into space,1996,numerous back-up monkey also went program never flew,0,0.023934703
6651,643,what year did the last monkeys go into space,1996,monkey several specie used including rhesus monkey cynomolgus monkey squirrel monkey pig-tailed macaque,0,0.0017855491
6652,643,what year did the last monkeys go into space,1996,chimpanzee ape rather monkey also used,0,0.16395898
6653,644,what part of the pig do pork chops come from,perpendicularly spine pig usually containing rib part vertebra,pork chop cooked served,0,0.39460874
6654,644,what part of the pig do pork chops come from,perpendicularly spine pig usually containing rib part vertebra,pork chop chop pork meat chop cut perpendicularly spine pig usually containing rib part vertebra served individual portion,1,0.7009223
6655,645,what are grits made from,alkali-treated corn known hominy,grit refers ground-corn food native american origin common southern united state mainly eaten breakfast,0,0.17327745
6656,645,what are grits made from,alkali-treated corn known hominy,modern grit commonly made alkali-treated corn known hominy,1,0.60135484
6657,645,what are grits made from,alkali-treated corn known hominy,grit similar thick maize-based porridge around world polenta thinner farina,0,0.31128955
6658,645,what are grits made from,alkali-treated corn known hominy,instant grit processed speed cooking,0,0.33869302
6659,645,what are grits made from,alkali-treated corn known hominy,word `` grit `` derives old english word `` grytt `` meaning coarse meal,0,0.23955493
