,Group_NR,Question,Sentence,Answer,Label,Similarity_score
3925,404,what county is willmar mn in?,kandiyohi county,you.s route 12 71 minnesota state highway 23 40 four main route city,0,0.26608580
3926,405,what kind of company is Microsoft?,american multinational software corporation,microsoft corporation american multinational software corporation headquartered redmond washington develops manufacture license support wide range product service related computing,1,0.68777609
3927,405,what kind of company is Microsoft?,american multinational software corporation,company founded bill gate paul allen april 4 1975,0,0.21450277
3928,405,what kind of company is Microsoft?,american multinational software corporation,microsoft world s largest software maker measured revenue,0,0.45226067
3929,405,what kind of company is Microsoft?,american multinational software corporation,also one world s valuable company,0,0.42796993
3930,405,what kind of company is Microsoft?,american multinational software corporation,microsoft established develop sell basic interpreter altair 8800,0,0.28579053
3931,405,what kind of company is Microsoft?,american multinational software corporation,rose dominate personal computer operating system market msdos mid1980s followed microsoft window line operating system,0,0.27888554
3932,405,what kind of company is Microsoft?,american multinational software corporation,"company s 1986 initial public offering subsequent rise share price created estimated three billionaire 12,000 millionaire microsoft employee",0,0.28843778
3933,405,what kind of company is Microsoft?,american multinational software corporation,since 1990s increasingly diversified operating system market made number corporate acquisition,0,0.40332246
3934,405,what kind of company is Microsoft?,american multinational software corporation,may 2011 microsoft acquired skype technology 8.5 billion largest acquisition date,0,0.28858280
3935,405,what kind of company is Microsoft?,american multinational software corporation,2013 microsoft market dominant pc operating system office suite market latter microsoft office,0,0.27726570
3936,405,what kind of company is Microsoft?,american multinational software corporation,company also produce wide range software desktop server active area including internet search bing video game industry xbox xbox 360 console digital service market msn mobile phone via window phone o,0,0.40108705
3937,405,what kind of company is Microsoft?,american multinational software corporation,june 2012 microsoft announced would entering pc vendor market first time launch microsoft surface tablet computer,0,0.23756889
3938,405,what kind of company is Microsoft?,american multinational software corporation,1990s critic began contend microsoft used monopolistic business practice anticompetitive strategy including refusal deal tying put unreasonable restriction use software used misrepresentative marketing tactic you.s department justice european commission found company violation antitrust law,0,0.26929364
3939,406,how does weather happen,driven air pressure temperature moisture difference one place another,thunderstorm near garajau madeira,0,0.17776242
3940,406,how does weather happen,driven air pressure temperature moisture difference one place another,weather state atmosphere degree hot cold wet dry calm stormy clear cloudy,0,0.42681789
3941,406,how does weather happen,driven air pressure temperature moisture difference one place another,weather phenomenon occur troposphere stratosphere,0,0.31612486
3942,406,how does weather happen,driven air pressure temperature moisture difference one place another,weather generally refers daytoday temperature precipitation activity whereas climate term average atmospheric condition longer period time,0,0.35374230
3943,406,how does weather happen,driven air pressure temperature moisture difference one place another,used without qualification  weather  understood weather earth,0,0.26668262
3944,406,how does weather happen,driven air pressure temperature moisture difference one place another,weather driven air pressure temperature moisture difference one place another,1,0.92927957
3945,406,how does weather happen,driven air pressure temperature moisture difference one place another,pressure temperature difference occur due sun angle particular spot varies latitude tropic,0,0.49618009
3946,406,how does weather happen,driven air pressure temperature moisture difference one place another,strong temperature contrast polar tropical air give rise jet stream,0,0.32273430
3947,406,how does weather happen,driven air pressure temperature moisture difference one place another,weather system midlatitudes extratropical cyclone caused instability jet stream flow,0,0.24137966
3948,406,how does weather happen,driven air pressure temperature moisture difference one place another,earth s axis tilted relative orbital plane sunlight incident different angle different time year,0,0.12397636
3949,406,how does weather happen,driven air pressure temperature moisture difference one place another,earth s surface temperature usually range +40 degc 40 degf 100 degf annually,0,0.24945892
3950,406,how does weather happen,driven air pressure temperature moisture difference one place another,thousand year change earth s orbit affect amount distribution solar energy received earth influence longterm climate global climate change,0,0.19513237
3951,406,how does weather happen,driven air pressure temperature moisture difference one place another,surface temperature difference turn pressure difference,0,0.59583062
3952,406,how does weather happen,driven air pressure temperature moisture difference one place another,higher altitude cooler lower altitude due difference compressional heating,0,0.44378722
3953,406,how does weather happen,driven air pressure temperature moisture difference one place another,weather forecasting application science technology predict state atmosphere future time given location,0,0.31087273
3954,406,how does weather happen,driven air pressure temperature moisture difference one place another,atmosphere chaotic system small change one part system grow large effect system whole,0,0.22925022
3955,406,how does weather happen,driven air pressure temperature moisture difference one place another,human attempt control weather occurred throughout human history evidence human activity agriculture industry inadvertently modified weather pattern,0,0.21718547
3956,406,how does weather happen,driven air pressure temperature moisture difference one place another,studying weather work planet helpful understanding weather work earth,0,0.27018487
