,Group_NR,Question,Sentence,Answer,Label,Similarity_score
7760,743,what states does interstate 70 travel through,cove fort utah park ride near baltimore maryland,section interstate missouri kansa laid claim first interstate united state,0,
7761,743,what states does interstate 70 travel through,cove fort utah park ride near baltimore maryland,though disputed federal highway administration claimed section i-70 glenwood canyon completed 1992 last piece interstate highway system originally planned open traffic,0,
7762,744,when do solar eclipses happen?,moon pass sun earth moon fully partially block `` occult `` sun,photo 1999 total eclipse,0,
7763,744,when do solar eclipses happen?,moon pass sun earth moon fully partially block `` occult `` sun,seen earth solar eclipse occurs moon pass sun earth moon fully partially block `` occult `` sun,1,
7764,744,when do solar eclipses happen?,moon pass sun earth moon fully partially block `` occult `` sun,happen new moon sun moon conjunction seen earth alignment referred syzygy,0,
7765,744,when do solar eclipses happen?,moon pass sun earth moon fully partially block `` occult `` sun,total eclipse disk sun fully obscured moon,0,
7766,744,when do solar eclipses happen?,moon pass sun earth moon fully partially block `` occult `` sun,partial annular eclipse part sun obscured,0,
7767,744,when do solar eclipses happen?,moon pass sun earth moon fully partially block `` occult `` sun,moon perfectly circular orbit little closer earth orbital plane would total solar eclipse every single month,0,
7768,744,when do solar eclipses happen?,moon pass sun earth moon fully partially block `` occult `` sun,however moon 's orbit inclined tilted 5 degree earth 's orbit around sun see ecliptic shadow new moon usually miss earth,0,
7769,744,when do solar eclipses happen?,moon pass sun earth moon fully partially block `` occult `` sun,earth 's orbit called ecliptic plane moon 's orbit must cross plane order eclipse solar well lunar occur,0,
7770,744,when do solar eclipses happen?,moon pass sun earth moon fully partially block `` occult `` sun,addition moon 's actual orbit elliptical often taking far enough away earth apparent size large enough block sun totally,0,
7771,744,when do solar eclipses happen?,moon pass sun earth moon fully partially block `` occult `` sun,orbital plane cross year line node resulting least two five solar eclipse occurring year two total eclipse,0,
7772,744,when do solar eclipses happen?,moon pass sun earth moon fully partially block `` occult `` sun,however total solar eclipse rare particular location totality exists along narrow path earth 's surface traced moon 's shadow umbra,0,
7773,744,when do solar eclipses happen?,moon pass sun earth moon fully partially block `` occult `` sun,eclipse natural phenomenon,0,
7774,744,when do solar eclipses happen?,moon pass sun earth moon fully partially block `` occult `` sun,nevertheless ancient modern culture solar eclipse attributed supernatural cause regarded bad omen,0,
7775,744,when do solar eclipses happen?,moon pass sun earth moon fully partially block `` occult `` sun,total solar eclipse frightening people unaware astronomical explanation sun seems disappear day sky darkens matter minute,0,
7776,744,when do solar eclipses happen?,moon pass sun earth moon fully partially block `` occult `` sun,dangerous look directly sun observer use special eye protection indirect viewing technique viewing partial eclipse partial phase total eclipse,0,
7777,744,when do solar eclipses happen?,moon pass sun earth moon fully partially block `` occult `` sun,safe view total phase total solar eclipse unaided eye without protection however,0,
7778,744,when do solar eclipses happen?,moon pass sun earth moon fully partially block `` occult `` sun,people referred eclipse chaser umbraphiles travel remote location observe witness predicted central solar eclipse,0,
7779,745,where do mangos come from,south asia,mango fleshy stone fruit belonging genus mangifera consisting numerous tropical fruiting tree flowering plant family anacardiaceae,0,
7780,745,where do mangos come from,south asia,mango native south asia distributed worldwide become one cultivated fruit tropic,1,
7781,745,where do mangos come from,south asia,mangifera specie e.g horse mango m. foetida also grown localized basis mangifera indica - 'common mango 'indian mango - mango tree commonly cultivated many tropical subtropical region,0,
7782,745,where do mangos come from,south asia,national fruit india pakistan philippine,0,
7783,745,where do mangos come from,south asia,several culture fruit leaf ritually used floral decoration wedding public celebration religious ceremony,0,
7784,746,what latitude is tropic of cancer,23deg 26 ' 15.143 '' north equator,world map showing tropic cancer,0,
7785,746,what latitude is tropic of cancer,23deg 26 ' 15.143 '' north equator,tropic cancer also referred northern tropic circle latitude earth mark northerly position sun may appear directly overhead zenith,0,
