,Group_NR,Question,Sentence,Answer,Label,Similarity_score
4195,429,What does Rapture meaning in a theological sense?,`` caught `` discussed 1 thessalonian 4:17 `` dead christ `` `` alive remain `` `` caught cloud `` meet `` lord air ``,believe group people left behind earth extended tribulation period event 1 thessalonian 4:17,0,0.4822705897398612
4196,429,What does Rapture meaning in a theological sense?,`` caught `` discussed 1 thessalonian 4:17 `` dead christ `` `` alive remain `` `` caught cloud `` meet `` lord air ``,pre-tribulation rapture theology developed 1830s john nelson darby plymouth brother popularized united state early 20th century wide circulation scofield reference bible,0,0.34512456919886725
4197,430,who does chris humphries play for,brooklyn net,kris nathan humphries born february 6 1985 american professional basketball player brooklyn net,1,0.6129494063428669
4198,431,what are corporation balance,snapshot company 's financial condition,financial accounting balance sheet statement financial position summary financial balance sole proprietorship business partnership corporation business organization llc llp,0,0.7968917401658436
4199,431,what are corporation balance,snapshot company 's financial condition,asset liability ownership equity listed specific date end financial year,0,0.8067806752463146
4200,431,what are corporation balance,snapshot company 's financial condition,balance sheet often described `` snapshot company 's financial condition ``,1,0.8168747542166778
4201,431,what are corporation balance,snapshot company 's financial condition,four basic financial statement balance sheet statement applies single point time business calendar year,0,0.7863022671908236
4202,431,what are corporation balance,snapshot company 's financial condition,standard company balance sheet three part asset liability ownership equity,0,0.7990474576616918
4203,431,what are corporation balance,snapshot company 's financial condition,main category asset usually listed first typically order liquidity,0,0.7096887622470334
4204,431,what are corporation balance,snapshot company 's financial condition,asset followed liability,0,0.6959661408686573
4205,431,what are corporation balance,snapshot company 's financial condition,difference asset liability known equity net asset net worth capital company according accounting equation net worth must equal asset minus liability,0,0.7486835991124747
4206,431,what are corporation balance,snapshot company 's financial condition,another way look equation asset equal liability plus owner 's equity,0,0.7952112569543428
4207,431,what are corporation balance,snapshot company 's financial condition,looking equation way show asset financed either borrowing money liability using owner 's money owner 's equity,0,0.8024320387684409
4208,431,what are corporation balance,snapshot company 's financial condition,balance sheet usually presented asset one section liability net worth section two section `` balancing ``,0,0.7054470123227459
4209,431,what are corporation balance,snapshot company 's financial condition,business operating entirely cash measure profit withdrawing entire bank balance end period plus cash hand,0,0.7625298122909162
4210,431,what are corporation balance,snapshot company 's financial condition,however many business paid immediately build inventory good acquire building equipment,0,0.7600127568519948
4211,431,what are corporation balance,snapshot company 's financial condition,word business asset even want immediately turn cash end period,0,0.7547109748295152
4212,431,what are corporation balance,snapshot company 's financial condition,often business owe money supplier tax authority proprietor withdraw original capital profit end period,0,0.7660017312393973
4213,431,what are corporation balance,snapshot company 's financial condition,word business also liability,0,0.7321066651028326
4214,432,what is .17 hmr caliber,rimfire rifle cartridge developed ammunition company hornady 2002,.17 hornady magnum rimfire commonly known .17 hmr rimfire rifle cartridge developed ammunition company hornady 2002,1,0.9300240287014107
4215,432,what is .17 hmr caliber,rimfire rifle cartridge developed ammunition company hornady 2002,descended .22 magnum necking .22 magnum case take .17 caliber 4.5 mm bullet costly shoot traditional .22 caliber rimfire cartridge,0,0.7910880586822356
4216,432,what is .17 hmr caliber,rimfire rifle cartridge developed ammunition company hornady 2002,commonly loaded 17 grain 1.1 g bullet deliver muzzle velocity excess 2550 ft/s 775 m/s,0,0.4529312213390673
4217,433,where does the name platte come from?,platte topographic surname given person resided near physical feature hill stream church type tree,platte river pawnee kickatus ` major river state nebraska long,0,0.6570191686046827
4218,433,where does the name platte come from?,platte topographic surname given person resided near physical feature hill stream church type tree,measured farthest source via tributary north platte river flow,0,0.6758498892504269
4219,433,where does the name platte come from?,platte topographic surname given person resided near physical feature hill stream church type tree,platte river tributary missouri river turn tributary mississippi river flow gulf mexico,0,0.5995718018836904
